unitid,contract,arank,"xempcoun",empcount,"xoutlays",outlays,"xsaverag",saverage
"184791","1","10",10,"8",10,"495746",10,"61968"
"184791","1","11",10,"5",10,"233355",10,"46671"
"184791","1","14",10,"19",10,"1174630",30,""
"184791","1","15",10,"59",10,"4150770",30,""
"184995","1","1",10,"7",10,"455630",10,"65090"
"184995","1","2",10,"7",10,"393359",10,"56194"
"184995","1","3",10,"8",10,"402045",10,"50256"
"184995","1","4",10,"13",10,"473297",10,"36407"
"184995","1","7",10,"35",10,"1724331",30,""
"184995","1","8",10,"2",40,"",40,""
"184995","1","9",10,"4",10,"246790",10,"61698"
"184995","1","10",10,"6",10,"310482",10,"51747"
"184995","1","11",10,"19",10,"719423",10,"37864"
"184995","1","14",10,"31",40,"",30,""
"184995","1","15",10,"66",40,"",30,""
"185129","1","1",10,"52",10,"4337933",10,"83422"
"185129","1","2",10,"38",10,"2471640",10,"65043"
"185129","1","3",10,"45",10,"2249139",10,"49981"
"185129","1","4",10,"2",40,"",40,""
"185129","1","7",10,"137",40,"",30,""
"185129","1","8",10,"33",10,"2685314",10,"81373"
"185129","1","9",10,"31",10,"1985219",10,"64039"
"185129","1","10",10,"43",10,"2279652",10,"53015"
"185129","1","11",10,"1",40,"",40,""
"185129","1","14",10,"108",40,"",30,""
"185129","1","15",10,"245",10,"16111007",30,""
"185244","2","4",10,"8",10,"304000",10,"38000"
"185244","2","7",10,"8",10,"304000",30,""
"185244","2","11",10,"11",10,"385000",10,"35000"
"185244","2","14",10,"11",10,"385000",30,""
"185244","2","15",10,"19",10,"689000",30,""
"185262","1","1",10,"95",10,"8004488",10,"84258"
"185262","1","2",10,"49",10,"3339590",10,"68155"
"185262","1","3",10,"53",10,"2801502",10,"52859"
"185262","1","4",10,"1",40,"",40,""
"185262","1","7",10,"198",40,"",30,""
"185262","1","8",10,"57",10,"4743560",10,"83220"
"185262","1","9",10,"47",10,"3083954",10,"65616"
"185262","1","10",10,"72",10,"3688371",10,"51227"
"185262","1","11",10,"3",10,"93333",10,"31111"
"185262","1","14",10,"179",10,"11609218",30,""
"185262","1","15",10,"377",40,"",30,""
"185509","1","1",10,"25",10,"1997259",10,"79890"
"185509","1","2",10,"15",10,"1015776",10,"67718"
"185509","1","3",10,"14",10,"683233",10,"48802"
"185509","1","4",10,"6",10,"252631",10,"42105"
"185509","1","7",10,"60",10,"3948899",30,""
"185509","1","8",10,"11",10,"813196",10,"73927"
"185509","1","9",10,"10",10,"580498",10,"58050"
"185509","1","10",10,"22",10,"1012986",10,"46045"
"185509","1","11",10,"5",10,"192640",10,"38528"
"185509","1","14",10,"48",10,"2599320",30,""
"185509","1","15",10,"108",10,"6548219",30,""
"185509","2","1",10,"1",40,"",40,""
"185509","2","3",10,"1",40,"",40,""
"185509","2","4",10,"1",40,"",40,""
"185509","2","7",10,"3",10,"194775",30,""
"185509","2","8",10,"3",10,"250442",10,"83481"
"185509","2","9",10,"2",40,"",40,""
"185509","2","10",10,"1",40,"",40,""
"185509","2","14",10,"6",10,"428403",30,""
"185509","2","15",10,"9",10,"623178",30,""
"185536","1","1",10,"17",10,"1453174",10,"85481"
"185536","1","2",10,"26",10,"1820274",10,"70011"
"185536","1","3",10,"25",10,"1589739",10,"63590"
"185536","1","4",10,"10",10,"463495",10,"46350"
"185536","1","7",10,"78",10,"5326682",30,""
"185536","1","8",10,"23",10,"1888042",10,"82089"
"185536","1","9",10,"25",10,"1740090",10,"69604"
"185536","1","10",10,"44",10,"2549552",10,"57944"
"185536","1","11",10,"18",10,"834376",10,"46354"
"185536","1","14",10,"110",10,"7012060",30,""
"185536","1","15",10,"188",10,"12338742",30,""
"185572","1","1",10,"25",10,"2188227",10,"87529"
"185572","1","2",10,"36",10,"2577855",10,"71607"
"185572","1","3",10,"35",10,"1965253",10,"56150"
"185572","1","4",10,"13",10,"446966",10,"34382"
"185572","1","7",10,"109",10,"7178301",30,""
"185572","1","8",10,"5",10,"415479",10,"83096"
"185572","1","9",10,"27",10,"1641585",10,"60799"
"185572","1","10",10,"39",10,"1972213",10,"50570"
"185572","1","11",10,"31",10,"1099820",10,"35478"
"185572","1","14",10,"102",10,"5129097",30,""
"185572","1","15",10,"211",10,"12307398",30,""
"185590","1","1",10,"104",10,"8732789",10,"83969"
"185590","1","2",10,"73",10,"5029980",10,"68904"
"185590","1","3",10,"81",10,"4352457",10,"53734"
"185590","1","4",10,"6",10,"242500",10,"40417"
"185590","1","7",10,"264",10,"18357726",30,""
"185590","1","8",10,"58",10,"4750069",10,"81898"
"185590","1","9",10,"46",10,"3103150",10,"67460"
"185590","1","10",10,"63",10,"3306508",10,"52484"
"185590","1","11",10,"6",10,"220170",10,"36695"
"185590","1","14",10,"173",10,"11379897",30,""
"185590","1","15",10,"437",10,"29737623",30,""
"185590","2","2",10,"1",40,"",40,""
"185590","2","7",10,"1",40,"",30,""
"185590","2","9",10,"1",40,"",40,""
"185590","2","10",10,"2",40,"",40,""
"185590","2","14",10,"3",10,"208429",30,""
"185590","2","15",10,"4",40,"",30,""
"185758","2","1",10,"4",10,"227000",10,"56750"
"185758","2","2",10,"3",10,"143500",10,"47833"
"185758","2","7",10,"7",10,"370500",30,""
"185758","2","9",10,"3",10,"150750",10,"50250"
"185758","2","14",10,"3",10,"150750",30,""
"185758","2","15",10,"10",10,"521250",30,""
"185828","1","1",10,"125",10,"13639442",10,"109116"
"185828","1","2",10,"94",10,"7942758",10,"84497"
"185828","1","3",10,"52",10,"3454865",10,"66440"
"185828","1","5",10,"61",10,"2617683",10,"42913"
"185828","1","6",10,"38",10,"2471148",10,"65030"
"185828","1","7",10,"370",10,"30125896",30,""
"185828","1","8",10,"16",10,"1606194",10,"100387"
"185828","1","9",10,"14",10,"1148440",10,"82031"
"185828","1","10",10,"18",10,"1311430",10,"72857"
"185828","1","12",10,"24",10,"933259",10,"38886"
"185828","1","13",10,"2",40,"",40,""
"185828","1","14",10,"74",40,"",30,""
"185828","1","15",10,"444",40,"",30,""
"185828","2","1",10,"16",10,"2056606",10,"128538"
"185828","2","2",10,"5",10,"537047",10,"107409"
"185828","2","5",10,"5",10,"267220",10,"53444"
"185828","2","7",10,"26",10,"2860873",30,""
"185828","2","12",10,"3",10,"187737",10,"62579"
"185828","2","14",10,"3",10,"187737",30,""
"185828","2","15",10,"29",10,"3048610",30,""
"185873","1","1",10,"20",10,"1704818",10,"85241"
"185873","1","2",10,"16",10,"1010269",10,"63142"
"185873","1","3",10,"13",10,"773571",10,"59505"
"185873","1","4",10,"7",10,"289510",10,"41359"
"185873","1","7",10,"56",10,"3778168",30,""
"185873","1","8",10,"16",10,"1143792",10,"71487"
"185873","1","9",10,"13",10,"716499",10,"55115"
"185873","1","10",10,"26",10,"1236799",10,"47569"
"185873","1","11",10,"5",10,"186866",10,"37373"
"185873","1","14",10,"60",10,"3283956",30,""
"185873","1","15",10,"116",10,"7062124",30,""
"186034","1","1",10,"8",10,"714048",10,"89256"
"186034","1","2",10,"4",10,"240688",10,"60172"
"186034","1","3",10,"18",10,"843030",10,"46835"
"186034","1","4",10,"5",10,"169620",10,"33924"
"186034","1","7",10,"35",10,"1967386",30,""
"186034","1","8",10,"7",10,"643580",10,"91940"
"186034","1","9",10,"11",10,"727177",10,"66107"
"186034","1","10",10,"22",10,"1199220",10,"54510"
"186034","1","11",10,"11",10,"388113",10,"35283"
"186034","1","14",10,"51",10,"2958090",30,""
"186034","1","15",10,"86",10,"4925476",30,""
"186122","1","1",10,"28",10,"2687114",10,"95968"
"186122","1","2",10,"7",10,"505619",10,"72231"
"186122","1","3",10,"3",10,"130005",10,"43335"
"186122","1","7",10,"38",10,"3322738",30,""
"186122","1","8",10,"5",10,"460433",10,"92087"
"186122","1","9",10,"4",10,"255346",10,"63836"
"186122","1","10",10,"3",10,"138534",10,"46178"
"186122","1","11",10,"1",40,"",40,""
"186122","1","14",10,"13",40,"",30,""
"186122","1","15",10,"51",40,"",30,""
"186131","1","1",10,"372",10,"49488000",10,"133032"
"186131","1","2",10,"36",10,"3239300",10,"89981"
"186131","1","3",10,"116",10,"7706100",10,"66432"
"186131","1","4",10,"12",10,"673400",10,"56117"
"186131","1","5",10,"45",10,"2750400",10,"61120"
"186131","1","7",10,"581",10,"63857200",30,""
"186131","1","8",10,"62",10,"7681100",10,"123889"
"186131","1","9",10,"23",10,"1826000",10,"79391"
"186131","1","10",10,"52",10,"3268800",10,"62862"
"186131","1","11",10,"2",40,"",40,""
"186131","1","12",10,"48",10,"2375100",10,"49481"
"186131","1","14",10,"187",40,"",30,""
"186131","1","15",10,"768",40,"",30,""
"186186","1","4",10,"2",40,"",40,""
"186186","1","5",10,"2",40,"",40,""
"186186","1","7",10,"4",10,"82000",30,""
"186186","1","15",10,"4",10,"82000",30,""
"186186","2","1",10,"8",10,"414102",10,"51763"
"186186","2","2",10,"2",40,"",40,""
"186186","2","3",10,"1",40,"",40,""
"186186","2","7",10,"11",10,"519802",30,""
"186186","2","15",10,"11",10,"519802",30,""
"186201","1","1",10,"38",10,"3347505",10,"88092"
"186201","1","2",10,"31",10,"2068103",10,"66713"
"186201","1","3",10,"27",10,"1443384",10,"53459"
"186201","1","7",10,"96",10,"6858992",30,""
"186201","1","8",10,"18",10,"1506613",10,"83701"
"186201","1","9",10,"16",10,"1051788",10,"65737"
"186201","1","10",10,"26",10,"1319000",10,"50731"
"186201","1","14",10,"60",10,"3877401",30,""
"186201","1","15",10,"156",10,"10736393",30,""
"186201","2","1",10,"1",40,"",40,""
"186201","2","7",10,"1",40,"",30,""
"186201","2","15",10,"1",40,"",30,""
"186283","1","1",10,"45",10,"3637771",10,"80839"
"186283","1","2",10,"51",10,"3752286",10,"73574"
"186283","1","3",10,"19",10,"990541",10,"52134"
"186283","1","4",10,"3",10,"140070",10,"46690"
"186283","1","7",10,"118",10,"8520668",30,""
"186283","1","8",10,"23",10,"1781212",10,"77444"
"186283","1","9",10,"33",10,"2226135",10,"67459"
"186283","1","10",10,"19",10,"1039904",10,"54732"
"186283","1","14",10,"75",10,"5047251",30,""
"186283","1","15",10,"193",10,"13567919",30,""
"186283","2","1",10,"12",10,"1045133",10,"87094"
"186283","2","2",10,"9",10,"752459",10,"83607"
"186283","2","7",10,"21",10,"1797592",30,""
"186283","2","8",10,"4",10,"332890",10,"83222"
"186283","2","9",10,"2",40,"",40,""
"186283","2","14",10,"6",40,"",30,""
"186283","2","15",10,"27",40,"",30,""
"186371","1","1",10,"55",10,"6090372",10,"110734"
"186371","1","2",10,"42",10,"3178630",10,"75682"
"186371","1","3",10,"23",10,"1362238",10,"59228"
"186371","1","4",10,"7",10,"252726",10,"36104"
"186371","1","6",10,"4",10,"166427",10,"41607"
"186371","1","7",10,"131",10,"11050393",30,""
"186371","1","8",10,"15",10,"1475846",10,"98390"
"186371","1","9",10,"20",10,"1626874",10,"81344"
"186371","1","10",10,"16",10,"892728",10,"55796"
"186371","1","11",10,"7",10,"265307",10,"37901"
"186371","1","12",10,"1",40,"",40,""
"186371","1","13",10,"4",10,"218550",10,"54638"
"186371","1","14",10,"63",40,"",30,""
"186371","1","15",10,"194",40,"",30,""
"186371","2","1",10,"9",10,"1013852",10,"112650"
"186371","2","2",10,"5",10,"467518",10,"93504"
"186371","2","3",10,"2",40,"",40,""
"186371","2","4",10,"2",40,"",40,""
"186371","2","7",10,"18",10,"1728797",30,""
"186371","2","8",10,"3",10,"305269",10,"101756"
"186371","2","9",10,"1",40,"",40,""
"186371","2","10",10,"2",40,"",40,""
"186371","2","11",10,"4",10,"162848",10,"40712"
"186371","2","13",10,"1",40,"",40,""
"186371","2","14",10,"11",10,"795789",30,""
"186371","2","15",10,"29",10,"2524586",30,""
"186380","1","1",10,"439",10,"47263429",10,"107662"
"186380","1","2",10,"188",10,"14125045",10,"75133"
"186380","1","3",10,"157",10,"9217544",10,"58710"
"186380","1","4",10,"46",10,"1631490",10,"35467"
"186380","1","5",10,"11",10,"613118",10,"55738"
"186380","1","6",10,"2",40,"",40,""
"186380","1","7",10,"843",40,"",30,""
"186380","1","8",10,"94",10,"9445276",10,"100482"
"186380","1","9",10,"108",10,"7715460",10,"71439"
"186380","1","10",10,"112",10,"6211992",10,"55464"
"186380","1","11",10,"45",10,"1588098",10,"35291"
"186380","1","12",10,"7",10,"327268",10,"46753"
"186380","1","13",10,"2",40,"",40,""
"186380","1","14",10,"368",40,"",30,""
"186380","1","15",10,"1211",10,"98429455",30,""
"186380","2","1",10,"75",10,"8987358",10,"119831"
"186380","2","2",10,"43",10,"3792196",10,"88191"
"186380","2","3",10,"27",10,"1646599",10,"60985"
"186380","2","4",10,"38",10,"1598738",10,"42072"
"186380","2","5",10,"2",40,"",40,""
"186380","2","6",10,"1",40,"",40,""
"186380","2","7",10,"186",10,"16257473",30,""
"186380","2","8",10,"25",10,"2847032",10,"113881"
"186380","2","9",10,"21",10,"1744804",10,"83086"
"186380","2","10",10,"24",10,"1487620",10,"61984"
"186380","2","11",10,"32",10,"1308187",10,"40881"
"186380","2","12",10,"6",10,"299899",10,"49983"
"186380","2","13",10,"1",40,"",40,""
"186380","2","14",10,"109",40,"",30,""
"186380","2","15",10,"295",40,"",30,""
"186399","1","1",10,"96",10,"11170442",10,"116359"
"186399","1","2",10,"67",10,"5481238",10,"81810"
"186399","1","3",10,"36",10,"2364754",10,"65688"
"186399","1","4",10,"11",10,"485090",10,"44099"
"186399","1","5",10,"17",10,"1073631",10,"63155"
"186399","1","6",10,"4",10,"365975",10,"91494"
"186399","1","7",10,"231",10,"20941130",30,""
"186399","1","8",10,"35",10,"3700618",10,"105732"
"186399","1","9",10,"30",10,"2366959",10,"78899"
"186399","1","10",10,"42",10,"2654366",10,"63199"
"186399","1","11",10,"17",10,"745860",10,"43874"
"186399","1","12",10,"7",10,"437019",10,"62431"
"186399","1","13",10,"1",40,"",40,""
"186399","1","14",10,"132",40,"",30,""
"186399","1","15",10,"363",40,"",30,""
"186399","2","1",10,"24",10,"3017414",10,"125726"
"186399","2","2",10,"25",10,"2447955",10,"97918"
"186399","2","3",10,"5",10,"455993",10,"91199"
"186399","2","4",10,"2",40,"",40,""
"186399","2","5",10,"1",40,"",40,""
"186399","2","6",10,"3",10,"216949",10,"72316"
"186399","2","7",10,"60",10,"6292822",30,""
"186399","2","8",10,"8",10,"872513",10,"109064"
"186399","2","9",10,"3",10,"251819",10,"83940"
"186399","2","10",10,"9",10,"748364",10,"83152"
"186399","2","11",10,"1",40,"",40,""
"186399","2","13",10,"3",10,"206667",10,"68889"
"186399","2","14",10,"24",40,"",30,""
"186399","2","15",10,"84",40,"",30,""
"186432","1","1",10,"30",10,"2035901",10,"67863"
"186432","1","2",10,"21",10,"1195028",10,"56906"
"186432","1","3",10,"16",10,"716521",10,"44783"
"186432","1","4",10,"6",10,"253760",10,"42293"
"186432","1","7",10,"73",10,"4201210",30,""
"186432","1","8",10,"8",10,"527616",10,"65952"
"186432","1","9",10,"12",10,"649123",10,"54094"
"186432","1","10",10,"9",10,"388118",10,"43124"
"186432","1","11",10,"4",10,"151139",10,"37785"
"186432","1","12",10,"7",10,"274007",10,"39144"
"186432","1","14",10,"40",10,"1990003",30,""
"186432","1","15",10,"113",10,"6191213",30,""
"186469","1","1",10,"2",40,"",40,""
"186469","1","2",10,"1",40,"",40,""
"186469","1","3",10,"2",40,"",40,""
"186469","1","4",10,"4",10,"128175",10,"32044"
"186469","1","6",10,"2",40,"",40,""
"186469","1","7",10,"11",10,"525542",30,""
"186469","1","9",10,"1",40,"",40,""
"186469","1","10",10,"6",10,"286797",10,"47800"
"186469","1","11",10,"7",10,"257738",10,"36820"
"186469","1","14",10,"14",40,"",30,""
"186469","1","15",10,"25",40,"",30,""
"186584","1","1",10,"48",10,"3698176",10,"77045"
"186584","1","2",10,"64",10,"4207538",10,"65743"
"186584","1","3",10,"46",10,"2368381",10,"51487"
"186584","1","4",10,"3",10,"118673",10,"39558"
"186584","1","6",10,"11",10,"675714",10,"61429"
"186584","1","7",10,"172",10,"11068482",30,""
"186584","1","8",10,"18",10,"1326389",10,"73688"
"186584","1","9",10,"45",10,"2744665",10,"60993"
"186584","1","10",10,"47",10,"2324612",10,"49460"
"186584","1","11",10,"8",10,"321639",10,"40205"
"186584","1","13",10,"8",10,"395523",10,"49440"
"186584","1","14",10,"126",10,"7112828",30,""
"186584","1","15",10,"298",10,"18181310",30,""
"186584","2","1",10,"22",10,"3193460",10,"145157"
"186584","2","2",10,"10",10,"958649",10,"95865"
"186584","2","3",10,"5",10,"378080",10,"75616"
"186584","2","4",10,"1",40,"",40,""
"186584","2","6",10,"4",10,"319879",10,"79970"
"186584","2","7",10,"42",40,"",30,""
"186584","2","8",10,"12",10,"1481039",10,"123420"
"186584","2","9",10,"14",10,"1138339",10,"81310"
"186584","2","10",10,"10",10,"799732",10,"79973"
"186584","2","13",10,"3",10,"177000",10,"59000"
"186584","2","14",10,"39",10,"3596110",30,""
"186584","2","15",10,"81",40,"",30,""
"186618","1","1",10,"2",40,"",40,""
"186618","1","2",10,"5",10,"241203",10,"48241"
"186618","1","3",10,"6",10,"257030",10,"42838"
"186618","1","4",10,"1",40,"",40,""
"186618","1","7",10,"14",10,"652345",30,""
"186618","1","8",10,"14",10,"854334",10,"61024"
"186618","1","9",10,"10",10,"547339",10,"54734"
"186618","1","10",10,"12",10,"519265",10,"43272"
"186618","1","11",10,"1",40,"",40,""
"186618","1","14",10,"37",40,"",30,""
"186618","1","15",10,"51",40,"",30,""
"186618","2","8",10,"3",10,"183097",10,"61032"
"186618","2","9",10,"2",40,"",40,""
"186618","2","10",10,"1",40,"",40,""
"186618","2","14",10,"6",10,"355421",30,""
"186618","2","15",10,"6",10,"355421",30,""
"186645","1","1",10,"17",10,"1319335",10,"77608"
"186645","1","2",10,"10",10,"677602",10,"67760"
"186645","1","3",10,"9",10,"488090",10,"54232"
"186645","1","4",10,"11",10,"424372",10,"38579"
"186645","1","7",10,"47",10,"2909399",30,""
"186645","1","8",10,"14",10,"1000044",10,"71432"
"186645","1","9",10,"14",10,"796688",10,"56906"
"186645","1","10",10,"11",10,"506527",10,"46048"
"186645","1","11",10,"14",10,"560771",10,"40055"
"186645","1","13",10,"2",40,"",40,""
"186645","1","14",10,"55",40,"",30,""
"186645","1","15",10,"102",40,"",30,""
"186645","3","4",10,"1",40,"",40,""
"186645","3","7",10,"1",40,"",30,""
"186645","3","15",10,"1",40,"",30,""
"186867","1","1",10,"81",10,"7299132",10,"90113"
"186867","1","2",10,"32",10,"2343878",10,"73246"
"186867","1","3",10,"15",10,"934869",10,"62325"
"186867","1","4",10,"4",10,"175133",10,"43783"
"186867","1","5",10,"4",10,"239250",10,"59812"
"186867","1","6",10,"10",10,"489249",10,"48925"
"186867","1","7",10,"146",10,"11481511",30,""
"186867","1","8",10,"3",10,"219083",10,"73028"
"186867","1","9",10,"13",10,"791034",10,"60849"
"186867","1","10",10,"7",10,"415240",10,"59320"
"186867","1","11",10,"1",40,"",40,""
"186867","1","12",10,"1",40,"",40,""
"186867","1","14",10,"25",40,"",30,""
"186867","1","15",10,"171",40,"",30,""
"186876","1","1",10,"40",10,"3431877",10,"85797"
"186876","1","2",10,"46",10,"3095928",10,"67303"
"186876","1","3",10,"27",10,"1359612",10,"50356"
"186876","1","4",10,"3",10,"116465",10,"38822"
"186876","1","7",10,"116",10,"8003882",30,""
"186876","1","8",10,"15",10,"1192131",10,"79475"
"186876","1","9",10,"29",10,"1952233",10,"67318"
"186876","1","10",10,"41",10,"2061716",10,"50286"
"186876","1","11",10,"3",10,"113275",10,"37758"
"186876","1","14",10,"88",10,"5319355",30,""
"186876","1","15",10,"204",10,"13323237",30,""
"186876","2","1",10,"1",40,"",40,""
"186876","2","7",10,"1",40,"",30,""
"186876","2","15",10,"1",40,"",30,""
"186900","1","4",10,"3",10,"53170",10,"17723"
"186900","1","7",10,"3",10,"53170",30,""
"186900","1","15",10,"3",10,"53170",30,""
"187134","1","1",10,"59",10,"5034844",10,"85336"
"187134","1","2",10,"63",10,"4224047",10,"67048"
"187134","1","3",10,"62",10,"3371112",10,"54373"
"187134","1","4",10,"2",40,"",40,""
"187134","1","7",10,"186",40,"",30,""
"187134","1","8",10,"24",10,"1994387",10,"83099"
"187134","1","9",10,"39",10,"2625931",10,"67332"
"187134","1","10",10,"72",10,"3806681",10,"52871"
"187134","1","11",10,"3",10,"111680",10,"37227"
"187134","1","14",10,"138",10,"8538679",30,""
"187134","1","15",10,"324",40,"",30,""
"187134","2","1",10,"2",40,"",40,""
"187134","2","2",10,"2",40,"",40,""
"187134","2","3",10,"3",10,"202103",10,"67368"
"187134","2","7",10,"7",10,"610746",30,""
"187134","2","10",10,"3",10,"202103",10,"67368"
"187134","2","14",10,"3",10,"202103",30,""
"187134","2","15",10,"10",10,"812849",30,""
"187198","1","1",10,"26",10,"2097994",10,"80692"
"187198","1","2",10,"35",10,"2160289",10,"61723"
"187198","1","3",10,"9",10,"457158",10,"50795"
"187198","1","4",10,"5",10,"200193",10,"40039"
"187198","1","7",10,"75",10,"4915634",30,""
"187198","1","8",10,"22",10,"1707769",10,"77626"
"187198","1","9",10,"50",10,"3040124",10,"60802"
"187198","1","10",10,"17",10,"776133",10,"45655"
"187198","1","11",10,"12",10,"424377",10,"35365"
"187198","1","14",10,"101",10,"5948403",30,""
"187198","1","15",10,"176",10,"10864037",30,""
"187198","3","11",10,"3",10,"48069",10,"16023"
"187198","3","14",10,"3",10,"48069",30,""
"187198","3","15",10,"3",10,"48069",30,""
